sku,barcode,name,category_main,category_sub,cost,price_retail,price_credit,unit,source,date_bought
,7000004511116,กล่องของขวัญ 13x13x13 cm S1239 (แพค 6),,, 40.00 , 60.00 , 66.00 ,กล่อง,กบ กิ๊ฟช็อป,20 April 2568
,7000004496147,กล่องของขวัญ 7x9x2.8 cm S1255 (โหล),,, 7.92 , 15.00 , 16.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,7000004496307,กล่องของขวัญ 8.5x9x5.5 cm S1219 (แพค 6),,, 14.17 , 25.00 , 25.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,7000004496277,กล่องของขวัญ 9x9x3 cm S1256 (โหล),,, 9.17 , 15.00 , 16.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000254484,กล่องของขวัญผืนผ้า (เล็ก) (5596-11) (แพค 6),,, 23.33 , 35.00 , 39.00 ,กล่อง,กบ กิ๊ฟช็อป,20 April 2568
,5000000240722,กล่องดินสอเหล็ก #2188 (โหล),,, 8.17 , 15.00 , 15.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,6905878500161,กล่องดินสอเหล็ก LPY-55-5,,, 15.00 , 25.00 , 25.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,6922468691054,กล่องดินสอเหล็ก MP-H209 NO.55-123,,, 15.00 , 25.00 , 25.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,6922220100565,กล่องดินสอเหล็ก ถูก QZ5600 (แพค 9),,, 7.56 , 14.00 , 14.00 ,กล่อง,กบ กิ๊ฟช็อป,20 April 2568
,5000000141159,การ์ดสีสำโรง 150g A4 50 แผ่น คละสี,,, 1.10 , 3.00 , 3.00 ,แผ่น,กบ กิ๊ฟช็อป,20 April 2568
,5000000189755,การ์ดสีสำโรง 180g A4 50 แผ่น คละสี,,, 60.00 , 80.00 , 95.00 ,แพค,กบ กิ๊ฟช็อป,20 April 2568
,8859420706021,กาวร้อน TK Super Glue กล่องแดง (โหล),,, 12.92 , 25.00 , 25.00 ,กล่อง,กบ กิ๊ฟช็อป,20 April 2568
,7000004564693,กิ๊ฟดำแผง 395-7 200 ตัว,,, 13.33 , 20.00 , 20.00 ,แผง,กบ กิ๊ฟช็อป,20 April 2568
,6990711830024,กิ๊ฟดำแผงเขียว 83002 (แพค 50),,, 1.70 , 5.00 , 5.00 ,แผง,กบ กิ๊ฟช็อป,20 April 2568
,5000000096220,กิ๊ฟโบว์ 2 ชั้น เล็ก สีขาว (แพค 6),,, 4.17 , 10.00 , 10.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,5000000256846,กิ๊ฟโบว์ 2 ชั้น เล็ก สีน้ำเงิน (แพค 6),,, 4.17 , 10.00 , 10.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,5000000173563,กิ๊ฟโบว์กุหลาบเล็ก สีขาว (แพค 10),,, 5.50 , 10.00 , 10.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,5000000111916,กิ๊ฟโบว์ติดมุข สีขาว (แพค 10),,, 5.50 , 15.00 , 15.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,5000000256891,กิ๊ฟโบว์ติดมุข สีน้ำเงิน (แพค 10),,, 5.50 , 15.00 , 15.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,5000000255696,กิ๊ฟโบว์ใหญ่ 1 ชั้น สีดำ (แพค 6),,, 9.17 , 15.00 , 15.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,5000000133345,กิ๊ฟโบว์ใหญ่ 2 ชั้น สีขาว (แพค 6),,, 10.00 , 15.00 , 16.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,7000004352986,กิ๊ฟโบว์ใหญ่ 2 ชั้น สีน้ำเงิน (แพค 6),,, 10.00 , 15.00 , 16.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,6852920264895,คลิปดำ 12mm ตราช้าง (E-110),,, 1.67 , 3.00 , 3.00 ,ตัว,กบ กิ๊ฟช็อป,20 April 2568
,8851907264901,คลิปดำ 40mm ตราช้าง 1x12 (E109),,, 2.83 , 4.00 , 4.00 ,ตัว,กบ กิ๊ฟช็อป,20 April 2568
,6942183550252,คลิปดำ Diamond 25mm THA5293-12,,, 0.83 , 2.00 , 2.00 ,ตัว,กบ กิ๊ฟช็อป,20 April 2568
,6938534070197,"คลิปดำ Diamond 3/4"" NO.977118",,, 7.08 , 12.00 , 12.00 ,กล่อง,กบ กิ๊ฟช็อป,20 April 2568
,6942183550412,คลิปดำ Diamond 41mm THA5293-14,,, 1.67 , 4.00 , 4.00 ,ตัว,กบ กิ๊ฟช็อป,20 April 2568
,1988032127706,คลิปบอร์ด ลายไม้ A4,,, 15.00 , 25.00 , 25.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,8853252000968,คลิปบอร์ดหนัง QF-S96 มีฝา,,, 15.00 , 33.00 , 33.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,6938700024856,คลิปหนีบ 19mm KT-2485 (แพค 6),,, 15.00 , 32.00 , 32.00 ,กล่อง,กบ กิ๊ฟช็อป,20 April 2568
,1987208838217,คลิปหนีบ คละสี 19mm (YW-83821) (แพค 6),,, 15.83 , 30.00 , 30.00 ,กล่อง,กบ กิ๊ฟช็อป,20 April 2568
,1987208839368,คลิปหนีบคละสี 25mm (YW-83936) (แพค 6),,, 15.83 , 35.00 , 35.00 ,กล่อง,กบ กิ๊ฟช็อป,20 April 2568
,1987208839351,คลิปหนีบคละสี 32mm (YW-83935) (แพค 6),,, 15.83 , 35.00 , 35.00 ,กล่อง,กบ กิ๊ฟช็อป,20 April 2568
,6938700024900,คลิปหนีบสี 19mm KT-2490 (แพค 6),,, 15.83 , 35.00 , 35.00 ,กล่อง,กบ กิ๊ฟช็อป,20 April 2568
,8851907105068,ควอนตัม ไส้ดินสอกด 0.5mm Q300 2B (โหล),,, 7.92 , 12.00 , 12.00 ,กล่อง,กบ กิ๊ฟช็อป,20 April 2568
,6981144781779,คัตเตอร์ + ใบมีด 3 ชิ้น 9016-3 (โหล),,, 15.00 , 25.00 , 25.00 ,แพค,กบ กิ๊ฟช็อป,20 April 2568
,6923472900170,คัตเตอร์แผงการ์ตูน 88017 (365-40) (โหล),,, 5.83 , 10.00 , 10.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,6968328466127,คัตเตอร์แผงการ์ตูน NO.612-A,,, 4.00 , 10.00 , 10.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,6920805677686,คัตเตอร์แผงการ์ตูน NO.665,,, 4.00 , 10.00 , 10.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,6942307403860,คั่นหน้า HX308 12x44mm,,, 12.50 , 25.00 , 25.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,1988032162790,เครื่องเย็บกระดาษ PL-6279 (โหล),,, 16.25 , 35.00 , 35.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,7000004561128,จานสี 18cm ขาวขุ่น (399-16) (โหล),,, 4.00 , 10.00 , 10.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,5000000251322,จานสีขาวใส ใหญ่ (โหล),,, 4.58 , 10.00 , 10.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,5000000067541,จานสีขุ่น 6 ช่อง เล็ก,,, 1.42 , 5.00 , 5.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,8920234380018,ชุดเครื่องเขียน (8001) THA5272,,, 70.00 , 125.00 , 125.00 ,ชุด,กบ กิ๊ฟช็อป,20 April 2568
,8851673254274,ชุดเครื่องเขียน AVG-8853A,,, 35.00 , 55.00 , 58.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,8851673285193,ชุดเครื่องเขียน MF-8853A,,, 35.00 , 55.00 , 58.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,8851673254304,ชุดเครื่องเขียน SM-8853A,,, 35.00 , 55.00 , 58.00 ,ชุด,กบ กิ๊ฟช็อป,20 April 2568
,6900010090036,ชุดเซ็ตเครื่องเขียน 9003 กล่อง,,, 15.00 , 35.00 , 35.00 ,ชุด,กบ กิ๊ฟช็อป,20 April 2568
,8851673261166,ชุดดินสอ HB HK + กบเหลา KT-1109,,, 45.00 , 69.00 , 75.00 ,ชุด,กบ กิ๊ฟช็อป,20 April 2568
,6941507008097,ชุดวงเวียน JF-809,,, 7.92 , 15.00 , 15.00 ,กล่อง,กบ กิ๊ฟช็อป,20 April 2568
,5000000087631,"ซองขยายข้าง 11""x17"" ครุฑ (แพค 20)",,, 4.00 , 11.00 , 11.00 ,ซอง,กบ กิ๊ฟช็อป,20 April 2568
,5000000119394,"ซองขยายข้าง 11""x17"" ไม่ครุฑ (แพค 20)",,, 4.00 , 10.00 , 10.00 ,ซอง,กบ กิ๊ฟช็อป,20 April 2568
,5000000110384,ซองขยายข้าง 9x12 ครุฑ (แพค 20),,, 3.00 , 6.00 , 6.00 ,ซอง,กบ กิ๊ฟช็อป,20 April 2568
,5000000094868,ซองขยายข้าง 9x12 ไม่ครุฑ (แพค 20),,, 3.00 , 5.00 , 5.00 ,ซอง,กบ กิ๊ฟช็อป,20 April 2568
,5000000067022,ซองขาวยาว สมอ 9/125 (แพค 20),,, 0.39 , 1.00 , 1.00 ,ซอง,กบ กิ๊ฟช็อป,20 April 2568
,5000000102976,ซองจดหมายมาตรฐานขาว C6 (แพค 20),,, 9.00 , 20.00 , 20.00 ,แพค,กบ กิ๊ฟช็อป,20 April 2568
,5000000087648,ซองน้ำตาล 9x12 3/4 KA (แพค 20),,, 2.00 , 5.00 , 5.00 ,ซอง,กบ กิ๊ฟช็อป,20 April 2568
,5000000134977,ดอกพุดร่วง ตราผีเสื้อ (1x50 ดอก),,, 4.22 , 25.00 , 25.00 ,ถุง,กบ กิ๊ฟช็อป,20 April 2568
,8852019001231,ดอกไม้จัดมุมบอร์ดเล็ก (โหล),,, 6.67 , 15.00 , 15.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,8852019001255,ดอกไม้จัดมุมบอร์ใหญ่,,, 15.00 , 20.00 , 30.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,8852019002078,ดอกไม้ติดบอร์ด คละไซส์ (โหล),,, 5.42 , 10.00 , 10.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000232413,ดอกรักผีเสื้อ ไม่มีขั้ว - เขียว (1600 ดอก),,, 120.00 , 165.00 , 175.00 ,ถุง,กบ กิ๊ฟช็อป,20 April 2568
,8858784830281,ดินน้ำมัน Zaja 100 กรัม คละสี (แพค 24),,, 78.00 , 115.00 , 118.00 ,แพค,กบ กิ๊ฟช็อป,20 April 2568
,8858784830113,ดินน้ำมัน Zaja 100 กรัม คละสี (โหล),,, 3.33 , 5.00 , 5.00 ,ก้อน,กบ กิ๊ฟช็อป,20 April 2568
,6922971098715,ดินสอกด NO.9871/6144-3 0.5mm,,, 7.50 , 15.00 , 15.00 ,ด้าม,กบ กิ๊ฟช็อป,20 April 2568
,6922971099903,ดินสอกด Oufeiya 0.5mm NO.9990,,, 10.00 , 16.00 , 17.00 ,ด้าม,กบ กิ๊ฟช็อป,20 April 2568
,6922971087528,ดินสอกด Oufeiya 0.7mm M8752,,, 10.42 , 18.00 , 18.00 ,ด้าม,กบ กิ๊ฟช็อป,20 April 2568
,6922971092232,ดินสอกด Oufeiya 0.7mm NO.9223,,, 10.00 , 16.00 , 17.00 ,ด้าม,กบ กิ๊ฟช็อป,20 April 2568
,7000004387308,ดินสอกด Oufeiya DM 0.7 M-103,,, 7.50 , 15.00 , 15.00 ,ด้าม,กบ กิ๊ฟช็อป,20 April 2568
,6922971077178,ดินสอกด Oufeiya WF-7717/6144-2 0.5mm,,, 11.25 , 20.00 , 20.00 ,ด้าม,กบ กิ๊ฟช็อป,20 April 2568
,6930358806631,ดินสอกด TS34021 2.0mm (โหล),,, 4.00 , 8.00 , 8.00 ,ด้าม,กบ กิ๊ฟช็อป,20 April 2568
,6930358806631,ดินสอกด TS34022 (โหล),,, 4.00 , 12.00 , 12.00 ,ด้าม,กบ กิ๊ฟช็อป,20 April 2568
,8851907276997,แฟ้ม 2 ห่วง 221VB เบบี้บลู วิวบายเดอร์,,, 55.00 , 63.00 , 65.00 ,อัน,เอป๊อป,9 October 2025
,8851907276829,แฟ้ม 2 ห่วง 221VB ลาเวนเดอร์ วิวบายเดอร์,,, 55.00 , 63.00 , 65.00 ,อัน,เอป๊อป,9 October 2025
,8851907147075,ตราช้าง สมุดนักเรียน 20 บาท (โหล),,, 10.00 , 20.00 , 20.00 ,เล่ม,กบ กิ๊ฟช็อป,20 April 2568
,8851907277499,ตราช้าง สมุดนักเรียน 9/40 สพฐ. (โหล),,, 5.83 , 10.00 , 10.00 ,เล่ม,กบ กิ๊ฟช็อป,20 April 2568
,8858121001329,ตรายาง คู่ฉบับ,,, 17.00 , 17.00 , 25.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,8858121001053,ตรายาง ต้นฉบับ,,, 17.00 , 17.00 , 25.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,8858121001138,ตรายาง ตรวจแล้ว,,, 17.00 , 17.00 , 25.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,8858121001398,ตรายาง รับรองสำเนาถูกต้อง,,, 17.00 , 17.00 , 25.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,8858121001367,ตรายาง รับแล้ว,,, 17.00 , 17.00 , 25.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,7000004423266,ตัวเลขเหล็ก 80 mm AK,,, 14.00 , 14.00 , 25.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,5000000219674,ติดบอร์ดรูปกระถางต้นไม้,,, 35.00 , 55.00 , 58.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000098354,ตู้งานจีนจิ๋ว,,, 150.00 , 220.00 , 250.00 ,ตู้,กบ กิ๊ฟช็อป,20 April 2568
,5000000176946,ตู้ต้นไม้มงคลจิ๋ว,,, 150.00 , 220.00 , 250.00 ,ตู้,กบ กิ๊ฟช็อป,20 April 2568
,5000000252558,ตู้พระ 1 นิ้ว/3 ฤดูคู่บ้าน (ตู้ไม้),,, 180.00 , 250.00 , 280.00 ,ตู้,กบ กิ๊ฟช็อป,20 April 2568
,5000000041565,ตู้พระจิ๋ว DSS,,, 120.00 , 180.00 , 200.00 ,ตู้,กบ กิ๊ฟช็อป,20 April 2568
,5000000099959,ตู้พระฐานเรซิ่น เล็ก,,, 120.00 , 180.00 , 200.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000099958,ตู้เรือสุพรรณหงษ์ 8 นิ้ว,,, 400.00 , 550.00 , 580.00 ,ตู้,กบ กิ๊ฟช็อป,20 April 2568
,5000000253746,ถุงหิ้วหน้า 8x16 นิ้ว ชมพู 1/2 kg,,, 40.00 , 40.00 , 50.00 ,ห่อ,กบ กิ๊ฟช็อป,20 April 2568
,5000000014828,ถุงหูหิ้ว AB บาง 12x26 1/2 กก.,,, 35.00 , 35.00 , 45.00 ,ห่อ,กบ กิ๊ฟช็อป,20 April 2568
,8956986893056,ที่เจาะกระดาษ 2 รู SX8230,,, 15.00 , 30.00 , 35.00 ,เครื่อง,กบ กิ๊ฟช็อป,20 April 2568
,6921734901378,ที่เจาะกระดาษ Deli 2 รู NO.0137,,, 90.00 , 135.00 , 145.00 ,เครื่อง,กบ กิ๊ฟช็อป,20 April 2568
,6934072302189,ที่เจาะกระดาษ XL-268,,, 45.00 , 65.00 , 68.00 ,เครื่อง,กบ กิ๊ฟช็อป,20 April 2568
,1987208839016,เทปกาว 2 หน้า YW-83901 (โหล),,, 6.67 , 20.00 , 20.00 ,แพค,กบ กิ๊ฟช็อป,20 April 2568
,8850304007692,เทปโฟม 3M 110 21mmx3m,,, 115.00 , 150.00 , 185.00 ,แพค,กบ กิ๊ฟช็อป,20 April 2568
,1987621325776,เทปลบคำผิด 4 ชิ้น (9158),,, 15.00 , 38.00 , 38.00 ,ชุด,กบ กิ๊ฟช็อป,20 April 2568
,8851907322151,เทปลบคำผิด เดี่ยว Elfen 3M เพื่อนตัวจ้อย (โหล),,, 7.92 , 15.00 , 15.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,5000000197309,ธง วปร. เหลือง 50x75 cm (โหล),,, 15.00 , 30.00 , 30.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000019717,ธง วปร. เหลือง 60x90 cm (โหล),,, 16.67 , 35.00 , 35.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000197224,ธง สก. ฟ้า 40x60 cm (โหล),,, 15.00 , 20.00 , 25.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000197248,ธง สก. ฟ้า 60x90 cm (โหล),,, 18.33 , 35.00 , 35.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000197354,ธง สท. ม่วง 60x90 cm (โหล),,, 16.67 , 35.00 , 35.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000197347,ธง สท.ม่วง 50x75 cm (โหล),,, 15.00 , 30.00 , 30.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000182367,ธงชาติ 40x60 cm (โหล),,, 12.50 , 20.00 , 25.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000172771,ธงชาติ 60x90 cm (โหล),,, 15.83 , 35.00 , 50.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000172788,ธงชาติ 70x105 cm (โหล),,, 21.67 , 45.00 , 45.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000201617,ธงธรรมจักร 80x120 cm (โหล),,, 27.50 , 50.00 , 50.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000203338,ธงพระเทพ 50x75 cm (โหล),,, 15.00 , 30.00 , 30.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000203345,ธงพระเทพ 60x90 cm (โหล),,, 16.67 , 35.00 , 35.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,7000004507751,ธงราวสามเหลี่ยม 7 สี ยาว 15 เมตร (โหล),,, 30.00 , 45.00 , 50.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,5000000191031,ธงราวสามเหลี่ยม 7 สี ยาว 7 เมตร (โหล),,, 15.00 , 25.00 , 25.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000208685,ธงสี 60x90 cm (โหล),,, 15.42 , 35.00 , 35.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000208692,ธงสี 80x120 cm (โหล),,, 26.67 , 45.00 , 45.00 ,,กบ กิ๊ฟช็อป,20 April 2568
,5000000249794,เน็ตผม THA5453-7,,, 25.00 , 49.00 , 49.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
,5000000249817,เน็ตผม ขาว-ดำ THA5453-6,,, 25.00 , 49.00 , 49.00 ,อัน,กบ กิ๊ฟช็อป,20 April 2568
